Bus,busmap
way/28479110-400,CZ051
way/28479829-400,CZ031
way/284869911-220,SE321
way/284874050-275,GBM95
way/284874050-400,GBM95
way/28491137-220,ES300
way/28525395-225,FRG04
way/28526748-220,ES300
way/28526821-220,ES300
way/285823895-220,IE061
way/28596524-220,AT335
way/28602711-220,ES300
way/28613721-380,DE258
way/28622657-220,CZ031
way/28622793-400,CZ020
way/28624004-220,CZ080
way/28624204-400,CZ080
way/28624926-400,CZ080
way/28625556-220,CZ071
way/28625556-400,CZ071
way/28626812-400,CZ072
way/28628927-400,CZ080
way/28648202-220,ES521
way/28683005-220,ES300
way/28683005-400,ES300
way/28683269-220,ES300
way/286857165-400,SE331
way/28691559-400,GBJ22
way/286955409-220,FI1D7
way/286955409-400,FI1D7
way/28706541-225,FR105
way/287115458-300,NO082
way/287274807-220,ES300
way/28729619-380,DEE0E
way/28761900-225,FR102
way/287685850-300,NO060
way/287685850-420,NO060
way/287753969-400,SE332
way/287756074-400,SE332
way/28812249-220,DE927
way/288149641-220,ITC4C
way/28820749-400,FI1B1
way/288282829-220,RS212
way/288283900-220,IE062
way/288305056-220,DEA45
way/288569179-300,NO060
way/288598261-400,RO223
way/28877226-330,UA23
way/28877226-750,UA23
way/28877449-330,UA23
way/288812256-300,NO091
way/289148613-220,UA14
way/289148613-330,UA14
way/289178949-220,ITH31
way/289304185-300,NO0A1
way/28956649-220,DE239
way/28956649-380,DE239
way/289836713-380,DEF05
way/289912792-220,HU323
way/290158128-220,UA14
way/290360704-300,NO020
way/290373414-300,NO020
way/290390502-300,NO082
way/290562151-300,NO082
way/290562726-330,UA12
way/29077623-220,DEA36
way/29077623-380,DEA36
way/290800349-220,UA09
way/29084374-220,DE237
way/29084374-380,DE237
way/29088787-225,FR102
way/29088787-400,FR102
way/29098336-220,PL913
way/29111844-400,GBH37
way/29115701-220,PL911
way/291375946-220,PL22C
way/29139402-220,PL22A
way/291666290-220,ES130
way/291799797-220,UA14
way/292180238-225,FR105
way/292277455-220,ES431
way/292371992-275,GBK23
way/292371992-400,GBK23
way/292471784-400,GBK12
way/292523016-330,UA63
way/292523027-330,UA14
way/292593503-400,SE332
way/292629713-225,FR106
way/292825285-330,UA63
way/292930212-220,UA09
way/292930212-500,UA09
way/29309786-380,DE733
way/293276295-220,UA14
way/29331499-220,DE40H
way/29331499-380,DE40H
way/293484891-220,PL713
way/293484891-400,PL713
way/293484894-220,PL418
way/293489607-400,PL22A
way/293489663-400,PL841
way/29374542-220,DEA23
way/294002018-225,FRJ26
way/29417741-220,DE226
way/29420322-220,DE945
way/29472852-220,DEA37
way/29472852-380,DEA37
way/294742933-330,UA53
way/294798805-220,SE121
way/294828635-225,FRH03
way/294897999-400,SE312
way/295367414-330,UA59
way/295403868-400,FRF31
way/295414241-330,UA74
way/295444089-420,NO082
way/295444099-300,NO082
way/295444099-420,NO082
way/295460478-330,UA32
way/295492532-330,UA18
way/295492533-330,UA68
way/295657862-275,GBL17
way/295873410-330,UA51
way/296062370-330,UA35
way/296062375-330,UA48
way/296141722-220,ITC32
way/296229069-300,NO082
way/296229069-420,NO082
way/296496010-220,UA48
way/296496011-220,UA48
way/296496011-330,UA48
way/296751070-330,UA14
way/29713902-380,DEE0B
way/297387357-220,ES300
way/297388897-300,NO020
way/297609957-220,ES300
way/297775062-220,AL015
way/297840585,GBM93
way/297840585-220,GBM93
way/297840585-400,GBM93
way/299229744-225,FRL01
way/299287342-220,ES523
way/299341285-400,FRD22
way/299750661-220,SE331
way/299750661-400,SE331
way/299860588-225,FR106
way/299862996-225,FRI12
way/30017786-220,DE91A
way/30039908-220,DE40I
way/30039908-380,DE40I
way/30040568-380,DE804
way/30042006-380,AT123
way/30076588-220,AT121
way/30109913-220,DE925
way/301158539-380,DK032
way/301158539-400,DK032
way/30132758-380,DE300
way/301369285-400,DK011
way/30164703-380,DED2D
way/30292953-400,FRD21
way/30303506-380,DE300
way/30309989-220,DE40A
way/303327828-330,UA12
way/30350721-220,CH032
way/303507834-330,UA14
way/303870256-400,PL623
way/303915533-220,ITG2F
way/303915533-380,ITG2F
way/303965869-380,ITF63
way/305072067-225,FRC21
way/305561521-220,UA09
way/305561523-220,UA09
way/30613895-380,DE276
way/30621463-220,RO316
way/30643892-220,ES300
way/306451400-275,GBM62
way/307090968-220,RS110
way/307228675-225,FR105
way/307323708-300,NO0A2
way/30734324-380,DE141
way/307717807-275,GBM63
way/307769998-275,GBM63
way/308181656-380,NL323
way/308653819-275,GBM95
way/308724683-275,GBM84
way/308724719-275,GBM84
way/308802191-275,GBM95
way/30930911-275,GBD71
way/309371152-220,ITC11
way/309371153-220,ITC11
way/30954714-380,DE300
way/31015820-275,GBI32
way/31015820-400,GBI32
way/31024391-220,DE945
way/31024391-380,DE945
way/310495264-400,GBD44
way/310502642-275,GBC21
way/310502642-400,GBC21
way/31105067-380,DE11C
way/31110032-220,ES212
way/31110032-225,ES212
way/31131320-220,DE148
way/31131320-380,DE148
way/31131325-380,DE148
way/311444691-380,DEA1F
way/311444692-380,DEA1F
way/311472381-380,NL342
way/311840838-275,GBC11
way/312728271,FRJ15
way/312728271-225,FRJ15
way/312728271-400,FRJ15
way/31308888-220,CH040
way/313180501-400,GBE13
way/313495269-400,GBE22
way/31367936-220,DE138
way/31367940-220,DE13A
way/31367940-380,DE13A
way/31420746-225,FRG04
way/314338790-400,GBF15
way/314853393-220,FI1D7
way/315213320-275,GBD61
way/31545125-275,GBG37
way/31545125-400,GBG37
way/316262092-225,FRJ23
way/31653753-380,DE26C
way/316571343-330,UA65
way/316571343-750,UA65
way/317496363-220,RS211
way/317497727-220,RS211
way/317499556-220,XKX
way/317499556-400,XKX
way/31762305-220,DEA1D
way/318195497-225,FR103
way/318502246-225,FRC13
way/318502246-400,FRC13
way/318616912-380,AT322
way/32002039-380,BE211
way/320168128-400,SK042
way/32036484-220,PL418
way/32036484-400,PL418
way/32042992-380,DE949
way/32063539-380,DE80K
way/32067290-225,FR103
way/32075668-275,GBM75
way/32076853-220,DE94G
way/32076853-380,DE94G
way/320998590-400,RO225
way/32148946-220,DEA27
way/32151621-220,DE123
way/321724202-380,ITF44
way/32196554-225,FRF12
way/32196554-400,FRF12
way/32227788-400,GBH17
way/32318130-220,DE80K
way/32342648-275,GBM75
way/32357326-400,GR642
way/32472806-380,DEA52
way/325372656-400,HU211
way/325432908-220,ES300
way/32604320-275,GBJ43
way/32604320-400,GBJ43
way/32690742-380,DEE0A
way/327135068-220,ES412
way/32725957-220,DE122
way/32725958-220,DE122
way/327268322-220,ES611
way/327268322-400,ES611
way/32731290-220,DE122
way/327505353-225,FR107
way/327505354-225,FR106
way/32796576-400,GBJ37
way/32843531-220,DED52
way/32843531-380,DED52
way/32876673-225,FR108
way/32904794-380,DE922
way/329277804-220,ES300
way/32943179-220,PL428
way/32943179-400,PL428
way/32966636-220,DE12B
way/330079127-400,DK041
way/330184054-400,CZ063
way/33041399-220,AT323
way/33042984-220,DE929
way/330729171-400,RS110
way/330729178-220,RS110
way/331042298-330,UA05
way/33113310-225,FR103
way/33169401-220,DEE0D
way/33169401-380,DEE0D
way/33271433-220,CH033
way/33411203-220,DE94E
way/33411203-380,DE94E
way/335012182-220,ITC18
way/335589232-275,GBM95
way/335879573-400,CZ020
way/33631653-220,AT126
way/336990960-220,PL524
way/33771314-220,ES523
way/33771314-400,ES523
way/33814243-220,LU000
way/33814365-220,LU000
way/33816726-380,DEA1A
way/338324854-225,FR106
way/338411003-220,ES413
way/338453112-380,ITH55
way/33846555-400,HU231
way/338683860-220,ES615
way/338753171-380,ITG19
way/338760116-380,ITF43
way/338790588-380,ITF52
way/338792752-380,ITF46
way/338795626-380,ITF46
way/33881667-400,SK010
way/338948868-220,ITG12
way/338969614-220,ITG13
way/339008021-275,GBN0F
way/339104227-380,ITC4A
way/33917128-275,GBE12
way/33917128-400,GBE12
way/339703159-220,ITI18
way/339703159-380,ITI18
way/339706878-380,ITI45
way/339706879-220,ITI34
way/339706879-380,ITI34
way/339706880-380,ITI41
way/33973725-225,FRF11
way/340101878-220,ES611
way/340101879-220,ES611
way/340399370-400,ES512
way/34157795-220,ITC4C
way/34157795-380,ITC4C
way/34198056-225,FRB06
way/34198056-400,FRB06
way/34205588-400,GBK43
way/34349978-225,FRD22
way/34387620-225,FRD22
way/34398164-225,FRD22
way/34398358-225,FRD22
way/344320517-220,CZ042
way/34583920-225,FR104
way/34585227-220,ES522
way/34585227-400,ES522
way/34623113-400,FI197
way/346490586-220,ES300
way/34656007-400,GBK30
way/34682059-330,EE00A
way/34682089-330,EE008
way/34685113-330,EE008
way/347643820-220,ES532
way/347968939-220,AT335
way/348003562-400,FI1B1
way/348358044-400,FI1D1
way/348500306-220,ITC44
way/34920699-330,EE009
way/34935436-330,EE001
way/34968224-330,EE001
way/35002638-220,CH061
way/35002638-380,CH061
way/350044068-225,FR106
way/350332649-300,NO0A2
way/350332649-420,NO0A2
way/350356755-220,ITH52
way/35070814-220,SE110
way/35150701-220,IE061
way/351672823-220,ME000
way/351672823-400,ME000
way/35176751-220,DEF0B
way/35176751-380,DEF0B
way/351960012-220,FI195
way/351960012-400,FI195
way/35206465-225,FRE11
way/35281467-400,FI1C4
way/35343343-330,EE009
way/35366436-220,PL711
way/353712441-220,AL032
way/353712449-220,AL012
way/35450930-330,EE004
way/35487135-220,CH070
way/354923815-220,ITC4C
way/35538714-225,FR106
way/355844786-300,NO091
way/356292116-220,CH023
way/356292116-380,CH023
way/35680992-220,ITH10
way/357241243-220,SE322
way/35763480-220,DEA56
way/35763480-380,DEA56
way/35818134-220,DEA12
way/35818137-220,DEA12
way/35840165-380,CH033
way/358915801-420,NO092
way/35954395-380,DE136
way/361261945-220,IE053
way/36144696-225,FR108
way/36183042-380,DED42
way/362773746-220,LU000
way/36286080-225,FR102
way/363469921-380,ITH56
way/36348118-220,CH056
way/364748213-220,ES414
way/364949845-220,CH012
way/364949845-380,CH012
way/365551344-220,ES213
way/365556107-220,CH056
way/366786338-220,UA43
way/367005272-275,GBD71
way/36805588-225,FRE23
way/36805588-400,FRE23
way/36873258-220,ITI32
way/36873258-380,ITI32
way/36973630-225,FRJ15
way/370225586-220,UA51
way/37028932-400,BG412
way/37029850-225,FRJ15
way/37031322-220,BG412
way/37031322-400,BG412
way/37031469-220,BG411
way/37031469-400,BG411
way/370531649-220,ITH51
way/370803224-220,ES241
way/371757485-275,GBI41
way/371757485-400,GBI41
way/37376386-220,BG411
way/373967500-380,DEB3J
way/374150877-225,FR103
way/37554416-220,DEA12
way/375626500,GBL23
way/375626500-400,GBL23
way/375751481-220,SE321
way/375892272-220,ITG2H
way/375907988-220,ITG14
way/375908008-220,ITG11
way/375922075-220,ITG18
way/375922076-220,ITG19
way/376351180-220,ITF11
way/376450057-400,GBF30
way/376502663-220,ITF33
way/376502734-220,ITF33
way/376642649-220,ITC4C
way/376952592-220,ITF33
way/376952616-220,ITF35
way/37721677-380,DE113
way/377444648-220,ITF33
way/377444657-220,ITF33
way/377588184-220,ITF33
way/377588185-220,ITF31
way/377588191-220,ITF33
way/377588196-220,ITF31
way/377631631-220,ES130
way/37764852-220,DE94E
way/37764852-380,DE94E
way/377830944-220,ITC11
way/377832777-220,ITC44
way/378126683-225,FRJ27
way/37907251-420,NO0A2
way/379937972-220,FI1D7
way/38073132-225,FRI32
way/38105008-220,SE110
way/38105008-400,SE110
way/38325076-380,DE11C
way/384888518-220,ES242
way/385098015-400,PL638
way/385118244-400,PL634
way/385539724-220,PL431
way/38584673-220,DEA36
way/38661452-380,DE71A
way/38674256-220,ES511
way/387620061-220,LU000
way/387620061-225,LU000
way/387673197-220,ES513
way/38821658-380,AT322
way/38830347-225,FRF33
way/388655178-220,FI1D7
way/388655178-400,FI1D7
way/38868243-220,AT322
way/38868243-380,AT322
way/388832477-220,FI1D7
way/39011884-220,DE134
way/391140226-400,FI1D7
way/391142034-220,FI1D7
way/391142388-220,FI1D7
way/391145068-220,FI1D7
way/391576135-220,CH012
way/391577741-220,CH012
way/392068532-380,ITF22
way/392090271-220,BE251
way/392090271-380,BE251
way/39229429-380,DEA42
way/39255054-380,ITH52
way/392683619-225,FRF24
way/39389229-225,FRC21
way/39389229-400,FRC21
way/39407602-225,FRG01
way/39428977-220,PL428
way/39428977-400,PL428
way/39524931-400,RO223
way/39575812-225,FRC21
way/395847307-220,DEB17
way/395847307-380,DEB17
way/39688875-220,DE80N
way/397641831-225,FRK12
way/397885581-225,FRL01
way/397960460-380,CH033
way/397960460-400,CH033
way/39827901-220,ES522
way/398680313-380,DEE0E
way/398913918-220,ES243
way/398913922-220,ES241
way/399055749-220,ES511
way/400109175-220,SK022
way/400471060-400,SE332
way/400567451-220,NO074
way/40062974-220,PL424
way/400655824-300,NO060
way/401299546-220,SE322
way/401804126-400,ES130
way/402053379-220,CH021
way/402055336-220,CH021
way/402057119-225,FRK24
way/40266681-225,FRK24
way/402783212-275,GBN0A
way/402947133-220,PT170
way/403150976-220,ES615
way/403385451-225,FRK22
way/40426094-330,MD3139
way/405909509-225,FRL05
way/40621568-220,DE401
way/40634284-220,ITI14
way/40634284-380,ITI14
way/406691575-225,FRF12
way/40685663-275,GBM75
way/409305507-220,DE128
way/409439916-380,ITG2D
way/40946784-400,PL22B
way/40946790-220,PL22B
way/409768426-220,ITG2E
way/41072584-380,DE736
way/411026199-380,ITF22
way/411107082-220,ES241
way/41222142-220,SE110
way/41232144-380,DE736
way/412967421-220,ITC44
way/412967424-220,ITC44
way/41334805-220,DE118
way/41334805-380,DE118
way/41360305-380,ITI15
way/41389594-220,DE145
way/41389594-380,DE145
way/414169327-380,DE40C
way/41436841-225,FR108
way/414663585-380,ITI16
way/41591146-225,FR108
way/416438053-225,FRL03
way/416438054-225,FRL05
way/416679116-220,ITH35
way/416679117-220,ITH35
way/41683954-330,LV005
way/416989699-380,ITI41
way/41710456-400,GBJ13
way/417624897-220,ES241
way/41794316-330,MD3246
way/41829825-400,FRB01
way/41834104-225,FR105
way/418565263-380,ITF46
way/418565264-380,ITF46
way/418902800-380,ITF44
way/41892273-220,ITH43
way/41892273-380,ITH43
way/41892273-400,ITH43
way/419408372-220,ES113
way/419423700-220,ITF31
way/419423704-220,ITF31
way/419423704-380,ITF31
way/419423705-380,ITF31
way/41947005-220,SE110
way/419803318-220,RS217
way/419803318-400,RS217
way/420403750-220,ES617
way/42049947-380,DE136
way/42050342-220,DE11D
way/42050342-380,DE11D
way/420698910-220,ITF35
way/42097854-220,DEB25
way/42097854-380,DEB25
way/42128776-400,DK032
way/421827453-380,ITH51
way/42206116-380,ITC46
way/422204791-330,UA77
way/422486984-275,GBM76
way/422486984-400,GBM76
way/42372159-380,DE264
way/423730651-225,FRL01
way/42410916-220,DE719
way/42410916-380,DE719
way/42423415-380,DEA2C
way/424678723-225,FRK24
way/42488850-380,DEA5B
way/42507488-220,DEA5C
way/42507488-380,DEA5C
way/425100082-380,DEA5C
way/42560068-380,DEA38
way/42681484-380,DEA45
way/42736239-380,DE143
way/42797575-380,DEA57
way/42799487-380,DEA57
way/42800878-400,GBL21
way/42809973-380,DEA5C
way/42861703-220,DEA33
way/42861703-380,DEA33
way/42862642-220,ITH10
way/42872354-220,DE94G
way/42979022-225,FRJ12
way/42998577-220,IE042
way/430780474-300,NO0A1
way/431234146-220,CH070
way/43143343-400,FI193
way/43163132-380,DE300
way/432466512-225,FRG03
way/432466512-400,FRG03
way/432729521-380,ITF47
way/432871051-220,ITG2G
way/432871052-220,ITG2G
way/432965765-300,NO0A2
way/43303585-275,GBC11
way/43303585-400,GBC11
way/43337263-220,HR035
way/43337263-400,HR035
way/433545528-220,GBL13
way/434500830-225,FRI34
way/43472283-275,GBC11
way/43472283-400,GBC11
way/435429368-220,ITF33
way/435433908-220,ITF33
way/435433909-220,ITF33
way/436352445-220,ITI43
way/43688805-220,DE115
way/43688805-380,DE115
way/437091959-400,FRD12
way/43797051-220,ES618
way/43842955-220,ES120
way/43842955-400,ES120
way/43852864-225,FRK14
way/440170580-300,NO0A2
way/440538762-225,FRK22
way/440600377-225,FRB06
way/442135966-225,FRJ21
way/442199284-380,DED52
way/442651900-225,FR108
way/442651900-400,FR108
way/44357629-225,FRF12
way/44389929-220,PL225
way/443975666-400,FRI32
way/444069687-225,FR102
way/444069687-400,FR102
way/44448089-225,FR107
way/44496892-220,CH011
way/445088111-225,FR102
way/445514503-300,NO0A2
way/445989313-220,ES521
way/44633677-220,ES612
way/44636668-400,SE123
way/446406715-400,FRF31
way/44716497-220,ES130
way/44717036-380,DE94G
way/447203892-225,FRI31
way/447297184-275,GBI43
way/447301159-400,GBI43
way/448355914-400,FRI33
way/448722478-225,FRK22
way/448722478-400,FRK22
way/448722484-225,FRB06
way/448722484-400,FRB06
way/448777455-220,ITC4C
way/44883864-400,FRB04
way/449010725-380,DEF0C
way/449694943-380,ITF46
way/45087479-275,GBK12
way/451475326-225,FRJ12
way/45203403-330,UA51
way/45203403-400,UA51
way/452693264-220,ES213
way/453378204-220,ES241
way/454754676-225,FR105
way/454932860-225,FRK24
way/455120191-220,CH055
way/455245314-225,FRJ13
way/456386244-380,DE734
way/457010443-220,ES618
way/457635067-380,BE224
way/460847807-220,LU000
way/46092396-220,PL616
way/46092396-400,PL616
way/46106589-220,ES611
way/46172375-220,ES417
way/46172440-225,FR107
way/462198915-220,BG314
way/46235456-220,PL613
way/46235456-400,PL613
way/463726606-220,ES511
way/464834617-220,HU120
way/464834617-400,HU120
way/46584363-220,DE128
way/46584363-380,DE128
way/46615737-380,DE300
way/46619201-220,ES243
way/467599613-225,FRL03
way/467599626-225,FRL03
way/467599657-225,FRL03
way/467775702-225,FRG02
way/467775702-400,FRG02
way/467799728-225,FRC11
way/468096792-225,FRC21
way/469037951-220,SE110
way/469098816-300,NO0A2
way/469098816-420,NO0A2
way/46922274-220,ES130
way/469360939-220,SE322
way/469402329-220,SE322
way/47001881-380,AT124
way/470977068-220,SE313
way/471002829-220,SE322
way/471002835-220,SE322
way/471015841-220,SE322
way/471044150-220,SE322
way/471397693-220,SE321
way/4715504-400,GBJ36
way/471720387-220,SE322
way/471732548-220,SE322
way/471732548-236,SE322
way/471787127-220,LU000
way/472164401-400,GBF16
way/472289073-275,GBM95
way/47317827-400,FI1D7
way/473670083-225,FRK25
way/47367769-220,ES415
way/474029524-220,UA09
way/4746208-275,GBH23
way/4746208-400,GBH23
way/474926055-225,FR102
way/475267318-220,UA43
way/475820066-420,NO071
way/47633664-225,FRK27
way/47660196-225,FRF12
way/476639961-225,FR103
way/47739331-225,FRC13
way/477949333-380,NL329
way/47842260-220,ES414
way/47842260-400,ES414
way/47908906-220,ES230
way/47911346-220,ES415
way/47911346-400,ES415
way/4797228-275,GBI43
way/479781321-225,FRI33
way/480525512-225,FRG05
way/48057110-380,DE123
way/480639562-330,MD3140
way/480742730-380,NL329
way/481999852-225,FRE11
way/482000589-225,FRE11
way/4826893-220,DE712
way/48304858-220,ES412
way/48310486-220,ES412
way/48428875-380,DE116
way/48467553-220,ES412
way/484952897-225,FRG01
way/487381592-400,ES617
way/48815655-225,FRF11
way/48876730-275,GBK23
way/48876730-400,GBK23
way/489118827-225,FRG01
way/490176634-225,FRC22
way/490191058-225,FRC21
way/490359963-400,SI042
way/490392953-225,FRL04
way/490429908-225,FRL04
way/49049745-225,FRF12
way/49049745-380,FRF12
way/49049745-400,FRF12
way/490596608-220,SE331
way/491424937-380,ITC11
way/491424937-400,ITC11
way/491655540-225,FRF31
way/49252090-220,ES220
way/49258709-220,ES220
way/493018044-420,NO082
way/49338373-225,FR106
way/49437741-400,MD3152
way/494951597-400,GBH32
way/494975756-220,SE125
way/49499923-275,GBG13
way/49499923-400,GBG13
way/495050398-220,ES617
way/495078839-225,FRK12
way/49510896-225,FRJ28
way/49510896-400,FRJ28
way/495354824-380,ITF51
way/495512689-400,GBM77
way/495512692-400,GBM77
way/495624575-275,GBM61
way/495688586-380,BE251
way/495688597-380,BE234
way/495724636-220,SE321
way/495725229-220,SE321
way/495727767-220,SE331
way/49577401-220,DEA1D
way/49577401-380,DEA1D
way/49601061-400,GBI73
way/497510591-225,FR106
way/497608943-220,SE331
way/497608968-220,SE331
way/498816162-400,FI196
way/498961839-400,RS218
way/499165542-220,DE26B
way/499165542-380,DE26B
way/49922626-400,GBK25
way/500788534,BE251
way/500788534-380,BE251
way/50319857-220,CH033
way/50319857-380,CH033
way/50319857-400,CH033
way/503615215-400,HU120
way/504195617-220,ITF33
way/50561341-220,CH040
way/50589203-220,ITG17
way/506058990-220,ES514
way/50643382-220,DE948
way/50650855-220,AT312
way/507064051-220,ITG14
way/50729129-220,AT311
way/50898216-380,DE723
way/51149972-220,SE110
way/51188420-220,ES432
way/51188420-400,ES432
way/51247251-400,ES417
way/51252509-400,SE312
way/5131796-400,SK010
way/513869641-220,ES617
way/514042409-220,SE322
way/51408420-400,GR305
way/514597856-225,FRJ13
way/514772639-330,LV009
way/515358077-380,DE80J
way/516651650-220,IE053
way/516752881-220,IE062
way/5174038-220,SE110
way/5174038-400,SE110
way/517421342-220,DE80O
way/517421342-380,DE80O
way/51822825-220,ES130
way/51822825-400,ES130
way/51824074-220,ES522
way/518455594-380,DE40A
way/51854396-300,NO091
way/51854396-420,NO091
way/51855380-420,NO091
way/51940126-220,DEA58
way/51982806-220,SK021
way/51982806-400,SK021
way/52456886-220,RS122
way/52456886-400,RS122
way/52516392-400,ES413
way/52564762-220,RS110
way/52564762-400,RS110
way/525964617,DEF0E
way/525964629-380,DEF0E
way/52738225-220,CH040
way/52738225-380,CH040
way/527885953-380,ITI14
way/528721624-220,ES417
way/529061183-220,ES242
way/52956134-400,SE332
way/52983550-380,DE40C
way/53047196-400,FI1B1
way/530490670-225,FRL04
way/533670766-400,GBI41
way/53378027-380,DE276
way/534238983-220,PL426
way/534238983-400,PL426
way/536127194-225,FRF31
way/53635045-220,ITG11
way/536905500,GBL23
way/536905500-400,GBL23
way/53727352-225,FR105
way/537448724-225,FRG01
way/53944139-225,FR105
way/5404079-380,DE21H
way/542145772-400,PT11D
way/54359256-220,DEC03
way/54359256-380,DEC03
way/544156119-400,FI1D9
way/545376170-225,FRG01
way/545808274-225,FRK24
way/546262597-300,NO0A2
way/546951393-225,FRI21
way/547443051-225,FRE11
way/547590959-220,IE053
way/547743430-420,NO0A2
way/548201553-420,NO0A2
way/548473094-420,NO0A3
way/548709529-420,NO0A3
way/549010403-225,FRL04
way/549449181-300,NO0A2
way/549449182-300,NO082
way/549628003-225,FRJ27
way/549628132-225,FRJ27
way/55069713-380,DE264
way/55099563-400,GR522
way/551500880-400,SE331
way/551596913-400,FI1D9
way/551964031-420,NO0A3
way/552467306-225,FRJ13
way/55275882-400,FI1B1
way/55284068-275,GBG13
way/553127674-225,FRL04
way/553490952-400,GBL15
way/553509645-225,FRK23
way/553509651-225,FRK22
way/554551085-300,NO020
way/55609623-220,FI1D7
way/55695765-220,CH011
way/556969469-400,SK042
way/55698557-220,CH011
way/55698557-225,CH011
way/558437000-225,FRL01
way/559702819-220,DE942
way/559702819-380,DE942
way/56137765-220,ES130
way/56137765-400,ES130
way/56379810-220,ES423
way/56585982-225,FRK27
way/567187951-275,GBM61
way/568527671,GBM62
way/56984450-220,ITG14
way/56997464-225,FRK27
way/56997464-400,FRK27
way/56998024-225,FRK27
way/56998024-400,FRK27
way/571067152-225,FRG03
way/572898616-420,NO074
way/572898618-420,NO074
way/572898626-420,NO071
way/57380344-220,ITG18
way/57384507-220,ITG18
way/57384507-380,ITG18
way/57403755-220,ITG12
way/576238223-400,GBH14
way/576439241-220,ES422
way/576439241-400,ES422
way/57675923-400,SE232
way/577074555,ITF13
way/577158336-380,NL342
way/57727004-220,DE273
way/57727004-380,DE273
way/57736541-220,ITG12
way/57736553-220,ITG12
way/577998803-420,NO092
way/57888909-400,RO312
way/57941014-225,FRG02
way/580568888-225,FRE23
way/580568888-400,FRE23
way/580927266-225,FRB05
way/580927266-400,FRB05
way/581521534-220,ES620
way/583372101-225,FRI21
way/58429825-380,DE40G
way/584362062-225,FRI12
way/58440884-380,ITC47
way/58516664-220,ITC11
way/58536441-220,SE110
way/585985166-225,FRK12
way/586348408-220,ES511
way/587931418-220,ES620
way/58928252-220,ES413
way/58928252-400,ES413
way/58931857-380,ITI43
way/589691204-225,FRE11
way/589691205-225,FRE11
way/589691209-225,FRC21
way/589691213-400,FRE11
way/589696021-225,FRB06
way/589696032-225,FRE11
way/589696042-225,FRE12
way/58992998-380,ITH42
way/59026005-380,DED2D
way/59026315-220,ITH34
way/59026315-380,ITH34
way/590522266-220,ITH42
way/590522266-380,ITH42
way/590596957-225,FRL01
way/590596961-225,FRK22
way/590596979-225,FRK23
way/590596987-225,FRK24
way/590767557-400,FI1D5
way/590866681-225,FRL05
way/590866686-225,FRL04
way/591027058-380,ITG13
way/59153311-220,ITH35
way/59153311-380,ITH35
way/59219335-380,ITI41
way/593535391-220,ES432
way/593535391-400,ES432
way/59366523-220,ITH36
way/59366523-380,ITH36
way/59462263-380,ITH42
way/59462715-380,ITH42
way/59467541-220,BG411
way/594973742-220,RO115
way/595230799-225,FRL06
way/59531071-220,AT126
way/59531071-380,AT126
way/59556712-220,ITH31
way/59556712-380,ITH31
way/59604857-220,ITH42
way/59620552-220,ITH10
way/59629638-220,ITC33
way/59683455-220,HR035
way/59707532-220,DE40F
way/59707532-380,DE40F
way/59736773-275,GBM72
way/597529242-225,FRK24
way/598419179-225,FRH03
way/59925390-220,DEA13
way/59925390-380,DEA13
way/60032354-220,DEF0E
way/600395952-220,DEB3I
way/600395952-380,DEB3I
way/60063660-400,ES412
way/601808882-225,FRI13
way/60235685-380,ITF22
way/603139216-220,AT211
way/60340351-220,ES243
way/60342307-220,ES243
way/60351390-220,ES523
way/60351390-400,ES523
way/60354466-220,ES114
way/60354472-220,ES114
way/603661085-380,DEF05
way/60398296-220,ES211
way/604408491-225,FRJ24
way/60495669-300,NO082
way/60495669-420,NO082
way/60616350-380,ITF14
way/606842829-220,NL113
way/606842829-380,NL113
way/60725875-220,ITH43
way/60725875-380,ITH43
way/607764533-220,ES425
way/60888331-380,ITF44
way/60913666-380,ITF47
way/60919237-220,ITF44
way/60919237-380,ITF44
way/609557942-330,UA56
way/609557942-750,UA56
way/61038773-220,ITH44
way/61046626-220,ES414
way/61108302-220,AT342
way/61157826-380,ITG17
way/61238361-225,FRI33
way/613473916-220,XKX
way/613587460-420,NO060
way/614130490-400,SK022
way/61463169-220,ITH42
way/61484190-220,ITC33
way/615122824-420,NO060
way/616236270-220,XKX
way/616241694-220,XKX
way/61626687-380,ITF12
way/61650514-220,ITH42
way/616985188-225,FRE11
way/61712456-220,ITI22
way/61712456-380,ITI22
way/617330634-300,NO060
way/61918154-220,DE949
way/61918154-380,DE949
way/620325313-225,FRL05
way/620351437-220,FI1D7
way/62061952-380,DE712
way/62233233-225,FR105
way/62279693-225,FRK26
way/62326314-220,ITC4C
way/62326314-380,ITC4C
way/624256368-275,GBM61
way/625776445-225,FR104
way/626451207-330,LT023
way/626451210-330,LT026
way/626886449-400,ES112
way/627450679-225,FRB02
way/627450758-225,FRB02
way/63089603-220,LU000
way/630939126-275,GBM61
way/63114179-220,DEA56
way/63114179-380,DEA56
way/631983832-300,NO0A2
way/63213632-225,FR106
way/633840104-420,NO060
way/633896066-420,NO0A3
way/635226843-400,GBF30
way/635713005-220,GBD74
way/635829123-220,GBH16
way/635829123-400,GBH16
way/635836276-275,GBE12
way/63641119-225,FR106
way/636620861-380,AT130
way/636630368,GBJ35
way/636630368-400,GBJ35
way/636630371-400,GBJ35
way/636875282-300,NO0A2
way/637005916-300,NO0A2
way/639671352-220,SK031
way/64040939-225,FR106
way/640796702-300,NO092
way/640796702-420,NO092
