Bus,busmap
way/677510482-275,GBM9
way/677513264-220,GBM6
way/677845115-400,GBK4
way/67913038-225,FR10
way/681264796-220,PL71
way/681264796-400,PL71
way/681875115-400,GBJ3
way/682366021-225,FR10
way/682366052-225,FR10
way/68299044-220,ITC4
way/68299044-380,ITC4
way/683227471-380,DE27
way/683503374-400,CZ04
way/683503381-220,CZ04
way/683693772-400,ES24
way/683892938-220,ES51
way/683892938-400,ES51
way/68515955-275,GBM6
way/68515955-400,GBM6
way/68532663-220,DE21
way/68549340-220,DEA5
way/68549340-380,DEA5
way/68589514-225,FRE1
way/68589514-400,FRE1
way/686646896-400,RO21
way/68925871-225,FR10
way/689624522-275,GBM6
way/689626274-400,GBM6
way/690953979-220,PT11
way/691036111-220,ES61
way/691036111-400,ES61
way/692824732-220,BABIH
way/69311230-220,ES11
way/693112798-400,CZ04
way/693112799-400,CZ04
way/69332224-225,FRL0
way/693745438-220,NL33
way/693745438-380,NL33
way/694016335-400,PT11
way/69412925,DK03
way/69412925-400,DK03
way/69424173-400,DK03
way/694695942-380,AT22
way/696419403-220,RO11
way/696771903-330,UA48
way/69813552-225,FRK2
way/69813552-400,FRK2
way/698870101-220,DEA5
way/699048438-220,DE91
way/69999641-225,FR10
way/700536313-225,FRJ2
way/700846836-380,NL11
way/701397734-220,ES41
way/701397734-400,ES41
way/701436399-220,GBE1
way/701436399-400,GBE1
way/702532047-220,ES21
way/704181863-225,FRI1
way/70452467-225,FRK1
way/70497801-220,AT12
way/710981639-220,IE06
way/71118225-400,GBF1
way/71125063-225,FRK1
way/711269960-330,UA40
way/71212865-220,RO42
way/71356608-300,NO09
way/714018181-220,IE06
way/714098678-380,DED5
way/71500123-220,CH05
way/71500123-380,CH05
way/715176993-225,FR10
way/715177063-225,FR10
way/71531354-400,ES24
way/71796402-220,ES51
way/71796402-400,ES51
way/718209950-400,SE22
way/71933077-225,FRK1
way/71933077-400,FRK1
way/71933086-225,FRK1
way/71933086-400,FRK1
way/723528920-380,NL22
way/723988156-330,UA14
way/72466334-220,ITC4
way/72466334-380,ITC4
way/72475426-380,ITC4
way/725699702-225,FRG0
way/72570378-380,ITC4
way/72570474-380,ITC4
way/72581705-380,ITC4
way/726776987-220,PL82
way/727126693-220,UA09
way/727126693-500,UA09
way/727225348-220,AT33
way/727225348-380,AT33
way/72879943-220,PL61
way/72888152-380,NL33
way/729485840-220,ES52
way/729485840-400,ES52
way/730015498-225,FR10
way/730015505-225,FR10
way/730870685-275,GBM7
way/731605861-220,ES12
way/732421280-330,UA14
way/732759449-220,UA14
way/732759449-330,UA14
way/733773947-225,FRL0
way/733773951-225,FRL0
way/733773994-225,FRL0
way/73511619-220,ES41
way/73511619-400,ES41
way/73683435-220,ES41
way/737067003-220,HR03
way/740849522-225,FR10
way/74210017-380,ITC4
way/742344914-225,FRL0
way/743155118-330,EE00
way/743367793-220,BG42
way/743374599-400,BG42
way/74359510-220,ITC4
way/74384031-220,ES41
way/74384031-400,ES41
way/745250971-330,UA56
way/74677138-380,ITC4
way/74699439-225,FRK1
way/749158903-220,UA14
way/74943205-380,ITI3
way/749676336-300,NO08
way/751278521-220,ES61
way/751560789-400,PT11
way/753113423,FRD1
way/753364578-400,PT11
way/75378894-220,ITC4
way/75378894-380,ITC4
way/75509664-225,FRK1
way/755181336-330,UA43
way/75602396-380,ITC4
way/75606778-220,ES51
way/75606778-400,ES51
way/75619319-220,ES51
way/756397226-225,FRE1
way/757237014-225,FRE1
way/75750171-225,FR10
way/757982264-225,FRE2
way/75807571-220,ES41
way/758192229-225,FRJ2
way/758315582-220,CH02
way/75865676-220,DE21
way/758728343-220,AT33
way/758943072-220,CH01
way/75902880-220,ES61
way/75902880-400,ES61
way/759073166-225,FRF2
way/75947556-380,ITC4
way/76032001-225,FR10
way/760653905-225,FRI1
way/761507281-225,FRK2
way/761507281-400,FRK2
way/762272690-275,GBM6
way/76246159-380,DE27
way/76353093-220,ES51
way/76468460-275,GBM7
way/765101679-220,AT13
way/765852555-225,FR10
way/765852556-225,FRE2
way/766063119-220,ES61
way/76705565-220,ITI4
way/76705565-380,ITI4
way/76709660-380,ITI4
way/767739005-400,PT11
way/768781614-330,EE00
way/77038371-380,DE27
way/77065229-400,GBH2
way/771616113-220,PT11
way/772002801-400,ES62
way/772234863-220,ITC4
way/772234863-380,ITC4
way/772400244-400,ES62
way/77269251-225,FRE1
way/775256181-220,ES24
way/775447498-225,FRL0
way/775577827,FRE1
way/775577829,GBJ4
way/775577829-400,GBJ4
way/77640470-400,ES52
way/77654729-220,ES52
way/77654729-400,ES52
way/77694901-220,DE22
way/77696816-400,SE31
way/77697810-380,DE22
way/777545899-225,FRI1
way/778717371-275,GBM6
way/78052541-225,FR10
way/78066534-380,ITH5
way/78148795-225,FR10
way/782365013-220,ES61
way/783483874-220,SK04
way/783483874-400,SK04
way/78441561-380,DE22
way/785730495-275,GBE3
way/785730495-400,GBE3
way/787265962-220,DE92
way/787840119-220,DEA3
way/788298548-225,FR10
way/788298548-400,FR10
way/788716327-400,ES43
way/789683722-220,ES52
way/79033485-400,PL51
way/791358190-400,PT15
way/796306640-380,DE94
way/796648851-275,GBE3
way/797009308-380,DE94
way/79803767-220,IE05
way/79805353-225,FR10
way/79818891-220,BASRP
way/79866837-225,FR10
way/79866837-400,FR10
way/79879290-220,ITC4
way/799361667-380,DEA3
way/799370310-300,NO0A
way/79981817-225,FRI1
way/802058337-220,CH01
way/802058337-225,CH01
way/80252320-225,FR10
way/80442466-220,ITC4
way/80517630-220,ITI4
way/80517630-380,ITI4
way/80702333-400,SE12
way/80719004-225,FRJ2
way/807600590-220,RO41
way/808253261-400,RS12
way/808388334-220,ES41
way/810172047-220,PT16
way/810315511-380,DE92
way/81098733-275,GBD4
way/81152317-400,ES41
way/81228088-225,FRC1
way/81228088-400,FRC1
way/81243950-330,LV00
way/813954335-400,PT17
way/81409681-220,ES53
way/814351697-400,GBJ4
way/81540198-220,AT31
way/81540198-380,AT31
way/81638061-220,FRF1
way/81638061-225,FRF1
way/81641090-225,FRF3
way/81641090-380,FRF3
way/81641090-400,FRF3
way/81665271-225,FRF3
way/81665271-400,FRF3
way/81684898-380,AT11
way/81758476-225,FRF3
way/81758476-400,FRF3
way/818615581-225,FRE1
way/818615585-225,FR10
way/818615628-225,FRE2
way/818615639-225,FRL0
way/818615644-225,FRL0
way/818615647-225,FRJ1
way/81929591-380,ITH3
way/81931074-380,ITH5
way/81938081-380,ITH5
way/819997192-220,IE05
way/820229174-275,GBM6
way/820237569-400,GBM5
way/82078641-220,ITC4
way/82078641-380,ITC4
way/82083756-380,ITH3
way/82084013-380,ITH5
way/82084019-380,ITC4
way/82130902-225,DE13
way/82201785-220,AT11
way/82226136-225,FRF3
way/82306874-225,FRI2
way/82306874-400,FRI2
way/823662696-225,FR10
way/823662702-225,FRK2
way/823662702-400,FRK2
way/823662705-225,FRK2
way/823662705-400,FRK2
way/823872751-225,FRE2
way/823872752-225,FRJ2
way/823872753-225,FRI1
way/823872758-225,FRE1
way/823872762-225,FRB0
way/824179769-225,FRK2
way/82467033-225,FR10
way/82599261-400,FRF2
way/82651599-220,ITC1
way/82715808-400,FR10
way/82741307-225,FR10
way/82741307-400,FR10
way/82746777-225,FR10
way/82746780-225,FR10
way/82759380-380,ITI4
way/82762493-220,ITI4
way/82762493-380,ITI4
way/82767145-220,ITI4
way/82767145-380,ITI4
way/82773910-220,DEC0
way/82773910-380,DEC0
way/82773910-400,DEC0
way/82793962-220,ITH2
way/82805188-225,FRF2
way/82805188-400,FRF2
way/828193563-220,ES11
way/82825438-400,FRF2
way/82825446-400,FRF2
way/829116805-220,DE94
way/829116805-380,DE94
way/82949228-225,FRF2
way/82949228-400,FRF2
way/82949240-400,FRF2
way/82967739-225,FRE1
way/82967739-400,FRE1
way/82976238-225,FRE1
way/83058212-380,ITF3
way/830770515-300,NO0A
way/830770515-420,NO0A
way/83105240-225,FRF2
way/83118679-225,FRE2
way/83202471-220,AT12
way/832323313-220,ES23
way/83293593-225,FRK2
way/83293593-400,FRK2
way/83423799-380,NL21
way/83529203-220,AT34
way/83705700-225,FR10
way/83726363-225,FRJ2
way/83726363-400,FRJ2
way/83731566-225,FR10
way/83740194-380,AT22
way/83742801-380,AT22
way/83805040-220,AT21
way/83805453-380,ITI1
way/83819431-225,FR10
way/83861269-220,CH05
way/83872215-380,ITF3
way/83916207-220,DEA5
way/839904125-220,RS12
way/84153220-225,FRK2
way/84153220-400,FRK2
way/841600752-220,BABIH
way/84182609-225,FRK2
way/84182609-400,FRK2
way/842385259-420,NO07
way/842685465-275,GBM5
way/84277460-220,ITF1
way/84301904-380,ITH3
way/84325599-225,FR10
way/84403744-220,SE11
way/844075808-380,DEA3
way/84452130-225,FRK2
way/84452130-400,FRK2
way/84476231-225,FRK2
way/84476231-400,FRK2
way/84485792-400,FRK2
way/84490483-400,FRK2
way/845179231-400,ES52
way/84526032-400,ES43
way/84603564-225,FRK2
way/84603564-400,FRK2
way/84696559-220,ITF3
way/84696559-380,ITF3
way/84789829-220,AT33
way/84803250-275,GBL2
way/84810304-225,FRK2
way/84883895-220,ES11
way/84963374-220,ITI4
way/850068180-225,FRL0
way/85047359-225,FRE2
way/85047359-400,FRE2
way/851299584-380,DE40
way/85196861-220,ITF3
way/85196861-380,ITF3
way/85198005-225,FRE1
way/85198005-400,FRE1
way/85203486-225,FRE1
way/85203486-400,FRE1
way/85217416-400,FRE1
way/852324809-220,AT34
way/85273676-225,FRE2
way/85273680-225,FRE2
way/85273680-400,FRE2
way/85297730-220,ITF3
way/85335661-400,FRE2
way/85339874-225,FR10
way/85518393-400,GR64
way/85523877-220,DE27
way/85523877-380,DE27
way/85526073-400,GR64
way/85585500-400,GR30
way/85605950-225,FRE1
way/85605950-400,FRE1
way/85605959-225,FRE1
way/85605959-400,FRE1
way/85612093-400,GR30
way/85646787-400,GR30
way/85705637-400,GR30
way/85710783-400,FRD2
way/85719389-400,FRD2
way/857250602-220,FI1D
way/85735049-225,FRE2
way/85817084-220,ES41
way/85817084-400,ES41
way/85821243-225,FRE2
way/85821243-400,FRE2
way/85827397-225,FRD2
way/85827397-400,FRD2
way/85827398-225,FRD2
way/85827398-400,FRD2
way/85845085-400,FRD1
way/85851255-400,FRD1
way/85867971-400,FRD1
way/85877326-225,FRD1
way/85877326-400,FRD1
way/85895367-225,FRD1
way/85895367-400,FRD1
way/85955250-225,FRD1
way/859708761-400,HU32
way/859708761-750,HU32
way/85995894-225,FRH0
way/85995894-400,FRH0
way/86023818-225,FRH0
way/86023818-400,FRH0
way/86071326-275,GBM8
way/86071326-400,GBM8
way/86119428-220,AT21
way/86119456-220,AT21
way/86131984-225,FRG0
way/86131984-400,FRG0
way/86162998-400,FRB0
way/86260099-400,FRB0
way/86260748-225,FRB0
way/86260748-400,FRB0
way/86297273-400,FRB0
way/86342772-225,FRB0
way/86342772-400,FRB0
way/86344183-400,FRB0
way/86462910-225,FRH0
way/86494356-400,PL63
way/86512030-220,ES23
way/86512030-400,ES23
way/86969390-225,FRF2
way/870598507,DEA2
way/870598507-380,DEA2
way/871646309-380,DE94
way/87177559-220,NL23
way/87177559-380,NL23
way/87204522-275,GBF1
way/87204522-400,GBF1
way/87207123-400,GBG2
way/87207800-220,NL13
way/87281514-220,CH05
way/87354306-220,NL21
way/87354306-380,NL21
way/87358157-220,NL12
way/87365703-220,AT21
way/87448656-220,NL12
way/87464485-400,GBH2
way/87529551-380,BE25
way/87529551-400,BE25
way/87653464-220,DE13
way/87653464-380,DE13
way/87653464-400,DE13
way/87667718-220,PL21
way/87722999-220,DEF0
way/87722999-380,DEF0
way/87761208-380,BE32
way/87763325-380,BE23
way/87767098-380,DEA1
way/87772591-380,BE33
way/87772593-380,BE32
way/87779917-380,BE23
way/87792499-380,NL22
way/87794279-380,NL23
way/87807194-380,BE21
way/87953830-400,GBJ4
way/88144450-220,IE06
way/88144450-400,IE06
way/881636329-380,DE93
way/881741424-400,FI1D
way/882142536-225,FRK2
way/88287125-400,GBF2
way/883151328-420,NO07
way/88361192-220,ITC1
way/88373135-380,BE35
way/88373135-400,BE35
way/883768276-380,DE94
way/883768277-380,DE94
way/88389243-400,GBJ3
way/883928228-380,DE94
way/883928229-380,DE94
way/884174267-275,GBL2
way/884174267-400,GBL2
way/88462768-220,IE06
way/88544449-220,PL81
way/88680218-220,AT22
way/88684218-220,AT22
way/88689866-225,FRJ2
way/887405637-220,IE06
way/88760627-220,ES23
way/88760627-400,ES23
way/88799384-220,BE33
way/88799384-380,BE33
way/88799385-380,BE33
way/88901626-380,CH03
way/889061694-220,DK02
way/88916034-220,DE13
way/88916034-380,DE13
way/88945213-380,DE27
way/89022039-225,FR10
way/89022080-225,FR10
way/89022080-400,FR10
way/89038614-400,GBH2
way/89043564-220,DEA5
way/89043564-380,DEA5
way/890834366-400,FRF2
way/89084456-220,ES23
way/89088068-330,LV00
way/89109496-400,RS12
way/891280888-380,ITF3
way/89158123-225,FRC2
way/89176939-220,DEB2
way/89176956-220,DEB2
way/891962367-220,ES61
way/89215122-220,DEC0
way/89405664-220,CH03
way/89427607-400,GBL1
way/89434732-220,PL91
way/89451551-220,AT22
way/89453364-400,GBH2
way/895564309-220,GBF3
way/895564309-400,GBF3
way/89573357-275,GBL1
way/89573357-400,GBL1
way/89573358-400,GBL1
way/896147942-220,PT17
way/89616317-220,ES42
way/89699558-275,GBM7
way/89760546-220,IE05
way/89817617-220,HR03
way/89817617-400,HR03
way/89818719-400,HR05
way/89819945-220,HR06
way/89820062-220,HR05
way/89820062-400,HR05
way/89823918-400,HR02
way/89827347-220,BABIH
way/89827347-400,BABIH
way/89836009-275,GBM7
way/89977424-220,CH03
way/89985993-220,AT31
way/90032133-225,FRF1
way/90038323-225,FRF1
way/90098783,LT02
way/90098783-330,LT02
way/90099036-400,GBK2
way/90113579-380,BE35
way/90125443-400,GBE2
way/90148336-220,DEA5
way/90163324-330,UA05
way/90273427-300,NO0A
way/90415251-225,FR10
way/90534270-400,GBF2
way/90539508-400,GBE3
way/90547674-275,GBE2
way/90547674-400,GBE2
way/90547685-275,GBE3
way/907536278-225,FRE2
way/907539360-380,DEF0
way/90829734-400,ES22
way/90842395-225,FRL0
way/90842395-400,FRL0
way/90854143-225,FRF3
way/91003253-400,GBF1
way/91010022-400,GBJ4
way/91010711-400,GBJ4
way/91056548-400,GBM8
way/91080806-220,DE21
way/91082448-400,GBJ2
way/91086220-220,DE22
way/91142310-220,BE33
way/912367407-330,UA71
way/913515391-220,ES61
way/91351689-225,FRL0
way/91384044-400,PL91
way/91441017-220,ES43
way/917345402-220,BE34
way/91752661-220,BE33
way/91823933-220,LU00
way/91854336-220,DEA1
way/91854336-380,DEA1
way/91955171-275,GBC2
way/91955171-400,GBC2
way/919706969-220,NL34
way/919706969-380,NL34
way/92007188-220,BE34
way/920127890,NL33
way/920127890-380,NL33
way/92015823-220,BE34
way/92024105-220,DEA1
way/921541546-400,ES52
way/92165128-380,DEA1
way/92221420-275,GBG3
way/92260633-275,GBG3
way/92316703-225,FR10
way/92316708-225,FR10
way/92331023-275,GBF1
way/92340133-400,GBJ1
way/92419253-275,GBD6
way/92419253-400,GBD6
way/92458761-275,GBG2
way/92458761-400,GBG2
way/92460913-400,GBK1
way/925179651-400,GBH3
way/92529432-275,GBD3
way/92529432-400,GBD3
way/92737152-275,GBD3
way/92798668-220,CH05
way/92873353-220,AT31
way/92873516-220,CH05
way/92877635-220,DEA1
way/92896823-225,FRG0
way/93038661-380,ITC4
way/93056461-380,BE25
way/93077882-220,AT31
way/93119207-400,GR53
way/931574994-400,ES24
way/931763733-220,ES42
way/931771523-220,ES61
way/931778222-220,ES61
way/931793946-220,ES61
way/931793946-400,ES61
way/93189928-225,FRL0
way/93189928-400,FRL0
way/93278553-220,DEA1
way/93299730-400,GBI
way/93315059-380,ITC4
way/933248930-220,DE13
way/93341407-380,DE24
way/93349144-220,ES51
way/93387439-220,ES11
way/934114405-380,NL32
way/93468022-400,SK02
way/934908818-400,SE31
way/93505209-225,FR10
way/93624851-400,DK04
way/936521586-380,CH01
way/93850768-220,ITF3
way/93860115-220,ITF3
way/93860115-380,ITF3
way/93878867-275,GBD3
way/94004582-220,GBD4
way/94004582-400,GBD4
way/940636813-220,DE30
way/940636813-380,DE30
way/940919943,DE80
way/940922557-380,DE40
way/94092312-400,DK02
way/941198517-380,DE40
way/941453716-380,DE80
way/94155586-220,BE33
way/941805476-380,DED2
way/94185870-220,ES61
way/942416227-220,IE06
way/942448206-220,DE40
way/942448206-380,DE40
way/942640207-220,NL11
way/942640207-380,NL11
way/942771541-380,DED2
way/943135226-220,DED4
way/943135226-380,DED4
way/943595603-220,AT21
way/943595603-380,AT21
way/943939310-380,DEE0
way/944660251-220,ITF3
way/945090172-330,UA32
way/94530230-275,GBH3
way/94530230-400,GBH3
way/94543520-275,GBG3
way/946025110-380,DEE0
way/946710698-220,DE80
way/946969736-380,DEF0
way/947118608-380,DE80
way/948341123-380,DEG0
way/948708156-225,FRL0
way/951273401-380,DE94
way/951773852-380,DE94
way/952004951-220,DE91
way/952004951-380,DE91
way/95209542-225,FRC2
way/95233545-220,LU00
way/952346322-380,DEA3
way/95279334-400,GBK1
way/953015049-380,DE92
way/95338682-400,GBL2
way/95374266-275,GBM7
way/953757606-380,DE92
way/953757608-220,DE91
way/953757608-380,DE91
way/95392702-400,FI1C
way/95409416-225,FRH0
way/95434457-220,DEA1
way/95434457-380,DEA1
way/95466193-220,ITI4
way/95466377-220,ITI4
way/954971276-220,DE25
way/955268863-220,DE93
way/955268863-380,DE93
way/956596300-225,FRC1
way/95713495-400,DK04
way/95749833-275,GBL1
way/95749833-400,GBL1
way/957746797-220,DEA4
way/957746797-380,DEA4
way/95810878-225,FRK2
way/95812231-220,AT33
way/95837658-220,AT31
way/95840602-380,ITH3
way/95840891-400,DK03
way/95860758-220,AT12
way/95868396-400,DK04
way/95895489-400,GBL1
way/95986421-225,FRK2
way/96067520-275,GBG1
way/96082284-225,FRK2
way/96107758-275,GBG1
way/96107758-400,GBG1
way/961840189-220,ES24
way/96190189-220,ITF1
way/96190189-380,ITF1
way/96278380-220,IE05
way/96382845-380,NL33
way/964625644-400,PT11
way/965347086-220,ES24
way/965351154-220,ES24
way/965918883-220,ES24
way/96616299-220,AT12
way/96616299-380,AT12
way/96630594-275,GBC2
way/96658563-220,ITH2
way/96660466-400,FI1C
way/96704507-220,HR02
way/96705565-400,HU22
way/96722667-220,HR03
way/96727258-220,ITH1
way/96747435-220,SI04
way/96747435-400,SI04
way/96822819-225,FRJ2
way/96839470-225,FR10
way/96905262-275,GBM7
way/96905262-400,GBM7
way/96934635-220,UA43
way/96974919-220,BG42
way/96974919-400,BG42
way/969811258-220,CH07
way/969811258-380,CH07
way/969819301-220,CH01
way/969819301-380,CH01
way/97010538-400,DK04
way/970599107-220,ES51
way/97256377-275,GBD3
way/97256377-400,GBD3
way/97286424-220,ES61
way/97286424-400,ES61
way/97334781-220,RO12
way/97343458-220,UA43
way/97343458-330,UA43
way/97402111-220,RO42
way/97402111-400,RO42
way/97547196-225,FRK2
way/97551523-400,GBM7
way/97561542-275,GBC1
way/975637991,GBM6
way/97576344-330,UA43
way/977168018-220,ES61
way/97754827-330,UA63
way/97786202-225,FRC1
way/97825259-220,DE11
way/97825259-380,DE11
way/97851756-220,ES61
way/97857512-220,DE91
way/97872423-220,RO31
way/97937366-220,ES61
way/97937366-400,ES61
way/97941869-220,CH06
way/979801144-220,DEA3
way/979801144-380,DEA3
way/98033206-400,DK05
way/98111242-220,RO42
way/98127909-220,ES61
way/98212652-400,DK05
way/98216482,DK05
way/98216482-400,DK05
way/983523978-220,ES30
way/983523978-400,ES30
way/98390525-400,FRC1
way/98410713-380,BE32
way/98421779-380,ITC1
way/98427149-380,ITC1
way/98427407-220,ITC1
way/98524305-400,DK04
way/98526640-220,DK04
way/98526640-400,DK04
way/98561229-400,FI1C
way/98589905-400,FI19
way/98603324-400,ES61
way/98609844-400,FI19
way/98611253-220,PL22
way/98613134-400,FI19
way/986231091-400,HU32
way/98634956-220,PL22
way/98638424-220,ITC1
way/986410926-400,ES41
way/986410945-400,ES41
way/98648381-220,CH03
way/98648381-380,CH03
way/986747666-225,FR10
way/986760129-225,FRL0
way/986793950-225,FRJ1
way/986797260-225,FRI3
way/986799738-225,FRG0
way/98735006-400,FI1C
way/98787157-220,ITH1
way/98788846-275,GBL2
way/987944916-400,PT18
way/988035260-400,PT17
way/988370787-220,ITF3
way/988654143-380,ITF3
way/98873300-220,UA43
way/98890904-225,FRJ1
way/98890904-400,FRJ1
way/98899051-400,GBL1
way/98900549-380,ITC4
way/98901130-380,ITC4
way/98902899-220,ITC1
way/98902899-380,ITC1
way/98945703-225,FRE2
way/989699715-400,ES43
way/990136230-220,ES43
way/991952490-220,ES43
way/99220741,DK03
way/99234566-330,UA32
way/99389922-220,UA43
way/99593626-220,PL91
way/99593626-400,PL91
way/996050563-220,ES61
way/99623587-225,FRH0
way/99694910-380,ITC1
way/99722046-225,FRG0
way/99722046-400,FRG0
way/99826025-220,ITC1
way/99826025-380,ITC1
